symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl
NQ=F,Nasdaq Futures,futures,15m,15,1.0,0.02,45,0.6222222222222222,1.3850791727626564,7.304964999999611,-476.7524000000267,730.4964999999611
EURUSD=X,EUR/USD,forex,15m,15,1.0,0.02,71,0.647887323943662,1.3216123249747198,1.2322020055255962,-77.86744178695321,123.22020055255976
GC=F,Gold,commodities,15m,15,1.0,0.02,42,0.7380952380952381,2.928404496422145,7.626934953124874,-85.80076054687743,762.6934953124864
GLD,Gold ETF,commodities,15m,15,1.0,0.02,59,0.6271186440677966,1.3979008847028396,3.303797421386989,-160.03470522459793,330.3797421387021
AAPL,Apple,stocks,15m,15,1.0,0.02,65,0.35384615384615387,0.6503106383439184,-13.07933096704115,-1262.4329825683642,-1307.9330967041149
MSFT,Microsoft,stocks,15m,15,1.0,0.02,62,0.46774193548387094,0.8090417927678402,-4.408242830566123,-972.1732895507565,-440.82428305660807
GOOGL,Google,stocks,15m,15,1.0,0.02,62,0.3870967741935484,0.5203672383543899,-21.103494648925835,-2316.845669677743,-2110.3494648925875
AMZN,Amazon,stocks,15m,15,1.0,0.02,58,0.46551724137931033,0.853414176979436,-4.815436707763765,-1186.0106562744145,-481.5436707763838
TSLA,Tesla,stocks,15m,15,1.0,0.02,63,0.4126984126984127,0.7382159712629635,-16.210631090331518,-3541.737513623002,-1621.0631090331526
SPY,S&P 500 ETF,stocks,15m,15,1.0,0.02,71,0.5633802816901409,1.1514915734527542,1.4601896015628153,-236.56446425779905,146.01896015627437
QQQ,Nasdaq ETF,stocks,15m,15,1.0,0.02,70,0.5142857142857142,0.8724249010307514,-2.067008857421788,-379.48811914060843,-206.70088574215788
MNQ=F,Micro Nasdaq,futures,15m,15,0.5,0.01,49,0.7755102040816326,1.2213067080666167,3.196226999999744,-482.37680000002,319.62269999997443
NQ=F,Nasdaq Futures,futures,15m,15,0.5,0.01,49,0.7551020408163265,1.1524391475730733,2.263724999999722,-477.50180000002,226.3724999999722
EURUSD=X,EUR/USD,forex,15m,15,0.5,0.01,72,0.7916666666666666,1.2800756016167472,0.6919557487735619,-46.30171916380043,69.19557487735273
GC=F,Gold,commodities,15m,15,0.5,0.01,46,0.8478260869565217,2.37538683226348,3.3504730332030523,-57.00026757812702,335.0473033203052
GLD,Gold ETF,commodities,15m,15,0.5,0.01,61,0.8032786885245902,1.6785058540507647,3.1716028615724277,-87.79709963378264,317.16028615724423
AAPL,Apple,stocks,15m,15,0.5,0.01,67,0.5373134328358209,0.5750594039631094,-10.589483402465957,-990.7649775268657,-1058.948340246593
MSFT,Microsoft,stocks,15m,15,0.5,0.01,65,0.7384615384615385,1.1751202071789761,2.235323232910323,-375.7560910644472,223.53232329103014
GOOGL,Google,stocks,15m,15,0.5,0.01,62,0.6129032258064516,0.7492018204448252,-5.492338580810574,-1002.8715042358469,-549.2338580810617
AMZN,Amazon,stocks,15m,15,0.5,0.01,60,0.6666666666666666,1.0595806220706887,0.9880508405760885,-366.57906662598026,98.80508405761049
TSLA,Tesla,stocks,15m,15,0.5,0.01,63,0.6349206349206349,0.863247757945084,-3.0479610747068184,-877.033174975574,-304.7961074706839
SPY,S&P 500 ETF,stocks,15m,15,0.5,0.01,75,0.7733333333333333,1.5820970975525948,3.1619369428712343,-131.2115304687468,316.193694287123
QQQ,Nasdaq ETF,stocks,15m,15,0.5,0.01,72,0.6527777777777778,0.8164620392583894,-2.173659715331978,-316.2576421874851,-217.36597153318144
MNQ=F,Micro Nasdaq,futures,15m,15,0.5,0.02,49,0.7755102040816326,1.2213067080666167,3.196226999999744,-482.37680000002,319.62269999997443
NQ=F,Nasdaq Futures,futures,15m,15,0.5,0.02,49,0.7551020408163265,1.1524391475730733,2.263724999999722,-477.50180000002,226.3724999999722
EURUSD=X,EUR/USD,forex,15m,15,0.5,0.02,72,0.7916666666666666,1.2800756016167472,0.6919557487735619,-46.30171916380043,69.19557487735273
GC=F,Gold,commodities,15m,15,0.5,0.02,46,0.8478260869565217,2.5127006441513227,3.6849725449218025,-57.00026757812702,368.4972544921802
GLD,Gold ETF,commodities,15m,15,0.5,0.02,61,0.8032786885245902,1.6785058540507647,3.1716028615724277,-87.79709963378264,317.16028615724423
AAPL,Apple,stocks,15m,15,0.5,0.02,67,0.5373134328358209,0.5757889572863901,-12.527433156494316,-1148.5652798706192,-1252.743315649429
MSFT,Microsoft,stocks,15m,15,0.5,0.02,65,0.7384615384615385,1.052173645769922,0.7515403664552468,-514.7590572753841,75.15403664552304
GOOGL,Google,stocks,15m,15,0.5,0.02,62,0.6129032258064516,0.5868986694043126,-13.071317960937575,-1767.1513833496178,-1307.1317960937592
AMZN,Amazon,stocks,15m,15,0.5,0.02,60,0.6666666666666666,1.096492364575493,1.9161763520507702,-372.4783308105444,191.61763520507165
TSLA,Tesla,stocks,15m,15,0.5,0.02,63,0.6349206349206349,0.8544157624447763,-5.826947980468448,-1568.0651754882635,-582.6947980468437
SPY,S&P 500 ETF,stocks,15m,15,0.5,0.02,75,0.7733333333333333,1.5820970975525948,3.1619369428712343,-131.2115304687468,316.193694287123
QQQ,Nasdaq ETF,stocks,15m,15,0.5,0.02,72,0.6527777777777778,0.8023763205026985,-2.3815654956054098,-316.2576421874851,-238.15654956052504
